id_planta,comprimento_sepala,largura_sepala,comprimento_petala,largura_petala,cidade_origem,classe
14698,11.7,9.7,1.9,2.5,Campinas,Iris-versicolor
14699,17.5,15.1,1.6,0.6,Sorocaba,Iris-versicolor
14700,8.1,15.9,1.5,0.9,Sorocaba,Iris-versicolor
14701,13.1,3.8,1.7,1.7,São Paulo,Iris-versicolor
14702,10.3,20.6,2.9,1.5,São Paulo,Iris-versicolor
14703,15.4,19.9,2.0,2.0,São Paulo,Iris-versicolor
14704,16.8,21.8,2.3,1.3,Sorocaba,Iris-versicolor
14705,10.5,2.7,9.6,1.4,Campinas,Iris-versicolor
14706,12.5,17.1,3.8,2.1,São Paulo,Iris-versicolor
14707,8.5,14.2,6.6,2.1,Sorocaba,Iris-versicolor
14708,10.6,7.8,3.4,0.8,São Paulo,Iris-versicolor
14709,16.6,11.8,5.0,1.4,Campinas,Iris-versicolor
14710,6.7,20.5,7.7,0.9,Campinas,Iris-versicolor
14711,10.3,10.1,6.7,2.8,Sorocaba,Iris-versicolor
14712,10.1,16.2,6.4,0.1,Campinas,Iris-versicolor
14713,13.0,13.5,6.5,0.5,Campinas,Iris-versicolor
14714,13.8,21.4,5.7,2.6,Sorocaba,Iris-versicolor
14715,17.9,17.7,1.0,0.8,Campinas,Iris-versicolor
14716,8.7,4.2,2.5,2.7,Campinas,Iris-versicolor
14717,13.5,17.0,5.6,1.4,Sorocaba,Iris-versicolor
14718,11.0,14.1,7.6,1.8,São Paulo,Iris-versicolor
14719,5.0,12.8,8.6,1.4,Sorocaba,Iris-versicolor
14720,17.0,17.6,4.5,2.2,São Paulo,Iris-versicolor
14721,11.2,11.1,2.9,2.6,Campinas,Iris-versicolor
14722,12.4,21.3,2.7,0.0,Campinas,Iris-versicolor
14723,7.0,9.2,1.9,2.7,Sorocaba,Iris-versicolor
14724,16.8,4.9,1.1,0.2,São Paulo,Iris-versicolor
14725,19.6,3.5,8.9,2.4,Sorocaba,Iris-versicolor
14726,8.2,22.6,5.3,0.8,Sorocaba,Iris-versicolor
14727,12.8,3.6,7.9,2.6,Sorocaba,Iris-versicolor
14728,10.5,16.5,6.6,1.6,Sorocaba,Iris-versicolor
14729,8.7,20.0,7.1,0.1,Sorocaba,Iris-versicolor
14730,12.6,6.8,3.1,0.3,Campinas,Iris-versicolor
14731,12.7,22.6,9.2,1.8,Campinas,Iris-versicolor
14732,4.7,22.2,2.5,1.5,Campinas,Iris-versicolor
14733,9.5,17.4,6.1,2.1,Sorocaba,Iris-versicolor
14734,19.6,13.1,1.9,1.2,São Paulo,Iris-versicolor
14735,4.8,17.2,9.1,0.2,Sorocaba,Iris-versicolor
14736,4.9,17.5,8.0,2.9,Campinas,Iris-versicolor
14737,19.0,23.6,1.1,0.2,Campinas,Iris-versicolor
14738,8.3,12.8,7.9,0.7,São Paulo,Iris-versicolor
14739,11.9,18.1,4.7,0.3,Campinas,Iris-versicolor
14740,5.0,12.4,8.2,0.4,Campinas,Iris-versicolor
14741,7.8,18.6,4.6,0.4,Sorocaba,Iris-versicolor
14742,10.9,5.2,7.3,0.1,Sorocaba,Iris-versicolor
14743,7.9,5.6,9.2,0.6,Sorocaba,Iris-versicolor
14744,17.4,20.2,4.9,1.1,Campinas,Iris-versicolor
14745,15.6,19.4,4.4,0.7,Campinas,Iris-versicolor
14746,11.6,24.6,1.7,1.1,São Paulo,Iris-versicolor
14747,16.4,8.7,1.4,1.0,São Paulo,Iris-versicolor
14748,14.2,22.8,8.8,2.6,Campinas,Iris-versicolor
14749,14.0,7.3,2.5,0.1,Campinas,Iris-versicolor
14750,11.4,4.9,6.0,1.8,Campinas,Iris-versicolor
14751,11.3,7.0,9.6,1.1,Campinas,Iris-versicolor
14752,6.2,23.4,9.2,1.0,Sorocaba,Iris-versicolor
14753,12.8,12.2,8.5,1.7,São Paulo,Iris-versicolor
14754,10.5,23.2,4.0,1.5,São Paulo,Iris-versicolor
14755,3.3,5.2,2.6,0.7,Campinas,Iris-versicolor
14756,5.8,24.6,1.5,2.6,São Paulo,Iris-versicolor
14757,15.2,21.6,9.1,1.3,Sorocaba,Iris-versicolor
14758,6.0,15.5,5.6,0.5,Campinas,Iris-versicolor
14759,10.3,2.1,9.9,0.5,Campinas,Iris-versicolor
14760,9.3,14.7,7.9,2.7,Campinas,Iris-versicolor
14761,14.5,2.5,3.1,1.9,São Paulo,Iris-versicolor
14762,19.3,14.7,5.6,0.7,São Paulo,Iris-versicolor
14763,8.6,5.9,9.8,2.5,Campinas,Iris-versicolor
14764,13.8,24.2,3.6,2.3,São Paulo,Iris-versicolor
14765,5.6,9.6,9.7,2.3,São Paulo,Iris-versicolor
14766,8.4,9.1,1.9,0.6,Sorocaba,Iris-versicolor
14767,9.6,12.7,6.9,2.1,São Paulo,Iris-versicolor
14768,9.1,21.6,9.1,1.7,Sorocaba,Iris-versicolor
14769,7.3,3.6,3.4,1.2,Sorocaba,Iris-versicolor
14770,14.8,16.2,7.9,1.9,São Paulo,Iris-versicolor
14771,5.3,2.6,6.5,1.4,São Paulo,Iris-versicolor
14772,15.7,11.1,5.7,0.4,Campinas,Iris-versicolor
14773,18.8,4.8,4.5,2.6,Sorocaba,Iris-versicolor
14774,8.3,3.2,1.0,2.9,São Paulo,Iris-versicolor
14775,3.7,3.6,6.1,2.3,Sorocaba,Iris-versicolor
14776,11.7,16.3,5.2,2.9,Campinas,Iris-versicolor
14777,9.1,21.7,4.2,1.5,São Paulo,Iris-versicolor
14778,4.2,2.6,8.9,0.1,Sorocaba,Iris-versicolor
14779,7.3,13.5,1.2,1.5,Campinas,Iris-versicolor
14780,16.7,16.1,2.4,1.2,Sorocaba,Iris-versicolor
14781,17.1,8.4,6.0,2.5,São Paulo,Iris-versicolor
14782,12.3,8.0,5.3,0.8,Sorocaba,Iris-versicolor
14783,15.6,21.0,4.8,1.8,Sorocaba,Iris-versicolor
14784,10.6,20.9,5.3,1.4,Sorocaba,Iris-versicolor
14785,12.0,2.6,2.3,2.7,Sorocaba,Iris-versicolor
14786,4.8,19.5,4.0,0.0,Campinas,Iris-versicolor
14787,16.4,19.2,9.9,2.6,São Paulo,Iris-versicolor
14788,10.3,2.8,4.3,1.0,Sorocaba,Iris-versicolor
14789,4.1,18.4,2.7,0.4,São Paulo,Iris-versicolor
14790,5.9,20.7,7.9,2.1,Sorocaba,Iris-versicolor
14791,67.89999999999999,11.9,1.3,0.4,São Paulo,Iris-versicolor
14792,9.2,2.2,7.1,0.6,Sorocaba,Iris-versicolor
14793,13.0,23.1,3.6,2.0,Sorocaba,Iris-versicolor
14794,7.0,14.5,7.9,1.9,Sorocaba,Iris-versicolor
14795,13.8,9.2,2.0,0.9,Sorocaba,Iris-versicolor
14796,15.3,8.1,5.6,0.5,Sorocaba,Iris-versicolor
14797,11.5,7.0,2.9,0.8,São Paulo,Iris-versicolor
14798,12.0,2.2,6.3,0.4,Sorocaba,Iris-versicolor
14799,6.4,24.5,1.7,1.9,Sorocaba,Iris-versicolor
14800,9.7,12.8,8.0,0.2,Sorocaba,Iris-versicolor
14801,6.2,9.8,7.5,0.8,Sorocaba,Iris-versicolor
14802,11.8,8.4,8.7,1.3,Sorocaba,Iris-versicolor
14803,4.8,5.1,1.6,1.7,Sorocaba,Iris-versicolor
14804,16.4,14.1,2.6,2.0,Campinas,Iris-versicolor
14805,16.1,18.4,2.0,1.9,São Paulo,Iris-versicolor
14806,19.3,4.2,8.5,2.9,Campinas,Iris-versicolor
14807,9.4,23.5,8.6,1.5,Sorocaba,Iris-versicolor
14808,5.7,22.6,7.7,1.6,Campinas,Iris-versicolor
14809,18.2,3.1,9.8,1.1,São Paulo,Iris-versicolor
14810,11.0,3.8,9.8,0.0,São Paulo,Iris-versicolor
14811,11.6,21.3,9.9,2.9,Sorocaba,Iris-versicolor
14812,9.6,18.1,5.6,0.1,São Paulo,Iris-versicolor
14813,11.9,22.6,7.0,2.1,São Paulo,Iris-versicolor
14814,6.5,18.5,5.7,1.2,São Paulo,Iris-versicolor
14815,7.0,11.0,1.5,1.1,São Paulo,Iris-versicolor
14816,9.7,20.6,7.2,1.9,São Paulo,Iris-versicolor
14817,4.9,10.3,6.8,0.3,Campinas,Iris-versicolor
14818,9.4,4.6,2.4,2.8,Sorocaba,Iris-versicolor
14819,6.9,16.5,3.5,2.2,São Paulo,Iris-versicolor
14820,12.3,3.3,5.3,1.2,São Paulo,Iris-versicolor
14821,9.2,4.5,5.2,1.9,Campinas,Iris-versicolor
14822,18.0,23.2,4.9,1.9,Campinas,Iris-versicolor
14823,15.2,6.1,3.5,0.6,São Paulo,Iris-versicolor
14824,15.1,21.0,1.4,2.1,Sorocaba,Iris-versicolor
14825,19.2,18.1,2.3,1.7,Sorocaba,Iris-versicolor
14826,6.6,17.4,6.2,0.4,Campinas,Iris-versicolor
14827,10.1,2.2,6.5,1.1,Sorocaba,Iris-versicolor
14828,11.9,9.7,9.4,1.7,Campinas,Iris-versicolor
14829,13.5,17.4,2.6,0.8,Campinas,Iris-versicolor
14830,9.9,16.9,1.6,1.3,São Paulo,Iris-versicolor
14831,10.3,15.8,2.7,1.1,Campinas,Iris-versicolor
14832,10.5,12.7,2.4,0.2,São Paulo,Iris-versicolor
14833,9.8,24.3,1.3,0.6,Sorocaba,Iris-versicolor
14834,10.1,24.2,6.3,0.6,São Paulo,Iris-versicolor
14835,10.1,21.4,9.7,0.6,Sorocaba,Iris-versicolor
14836,3.8,18.8,9.7,0.6,Sorocaba,Iris-versicolor
14837,6.2,11.4,4.2,0.8,Sorocaba,Iris-versicolor
14838,6.0,5.8,6.9,2.0,Sorocaba,Iris-versicolor
14839,11.3,19.0,7.3,2.0,Sorocaba,Iris-versicolor
14840,15.7,6.5,1.3,0.1,Sorocaba,Iris-versicolor
14841,19.6,7.6,4.0,1.7,Sorocaba,Iris-versicolor
14842,6.6,19.2,7.2,2.4,Campinas,Iris-versicolor
14843,14.7,11.8,9.6,2.5,Sorocaba,Iris-versicolor
14844,18.4,18.5,5.8,0.9,Campinas,Iris-versicolor
14845,15.5,9.5,4.2,1.2,Sorocaba,Iris-versicolor
14846,9.9,14.1,7.6,1.1,Sorocaba,Iris-versicolor
14847,7.5,7.0,8.7,1.9,Sorocaba,Iris-versicolor
14848,18.2,2.7,2.9,0.6,Campinas,Iris-versicolor
14849,17.4,11.7,6.2,2.3,Campinas,Iris-versicolor
14850,17.0,10.3,8.6,0.0,São Paulo,Iris-versicolor
14851,15.9,24.4,6.7,0.0,Campinas,Iris-versicolor
14852,9.3,9.2,3.1,0.7,São Paulo,Iris-versicolor
14853,13.7,2.5,5.3,2.4,Campinas,Iris-versicolor
14854,6.4,8.4,8.9,2.9,São Paulo,Iris-versicolor
14855,14.7,24.6,9.2,2.0,Sorocaba,Iris-versicolor
14856,12.2,6.2,4.2,1.3,Sorocaba,Iris-versicolor
14857,19.1,12.2,9.5,0.2,São Paulo,Iris-versicolor
14858,9.2,5.9,5.9,2.9,São Paulo,Iris-versicolor
14859,19.8,8.9,1.8,0.2,Sorocaba,Iris-versicolor
14860,6.0,21.8,4.1,0.2,Campinas,Iris-versicolor
14861,14.0,16.5,7.9,0.2,Campinas,Iris-versicolor
14862,14.8,4.1,8.7,1.4,Campinas,Iris-versicolor
14863,9.1,19.9,6.4,0.1,Campinas,Iris-versicolor
14864,7.2,15.0,7.3,2.7,Sorocaba,Iris-versicolor
14865,15.7,20.6,4.5,0.4,Campinas,Iris-versicolor
14866,19.0,6.2,3.8,2.8,São Paulo,Iris-versicolor
14867,9.1,14.4,2.7,1.3,Campinas,Iris-versicolor
14868,8.5,21.0,3.6,0.0,Campinas,Iris-versicolor
14869,15.8,12.7,5.2,1.8,Campinas,Iris-versicolor
14870,18.1,18.8,3.8,0.2,São Paulo,Iris-versicolor
14871,7.1,16.5,6.1,0.5,São Paulo,Iris-versicolor
14872,8.6,16.6,3.4,0.6,São Paulo,Iris-versicolor
14873,8.5,23.5,1.2,1.9,São Paulo,Iris-versicolor
14874,11.4,18.5,5.6,2.9,Sorocaba,Iris-versicolor
14875,7.9,20.6,5.8,0.0,Campinas,Iris-versicolor
14876,3.5,23.3,7.1,2.1,Campinas,Iris-versicolor
14877,17.4,38.5,3.8,0.1,São Paulo,Iris-versicolor
14878,14.4,4.6,7.0,1.2,Sorocaba,Iris-versicolor
14879,11.5,15.3,5.0,1.9,Sorocaba,Iris-versicolor
14880,5.0,15.2,2.1,2.0,Sorocaba,Iris-versicolor
14881,13.4,19.5,7.9,1.5,São Paulo,Iris-versicolor
14882,5.6,2.8,5.6,2.2,Campinas,Iris-versicolor
14883,19.5,3.1,7.7,0.1,Sorocaba,Iris-versicolor
14884,18.7,3.6,3.8,0.4,Sorocaba,Iris-versicolor
14885,11.8,22.4,3.8,2.4,Campinas,Iris-versicolor
14886,11.9,18.3,1.7,1.6,Campinas,Iris-versicolor
14887,17.4,14.9,3.6,2.6,Campinas,Iris-versicolor
14888,139.2,10.0,9.2,2.4,São Paulo,Iris-versicolor
14889,10.8,8.0,2.0,2.8,Campinas,Iris-versicolor
14890,15.9,16.5,2.8,0.9,Campinas,Iris-versicolor
14891,19.8,22.8,8.0,0.0,São Paulo,Iris-versicolor
14892,7.0,6.3,3.0,2.2,Sorocaba,Iris-versicolor
14893,7.2,4.1,2.5,1.6,Campinas,Iris-versicolor
14894,7.3,21.3,5.4,1.3,São Paulo,Iris-versicolor
14895,5.4,10.3,3.1,2.1,São Paulo,Iris-versicolor
14896,3.9,11.4,6.8,2.5,Sorocaba,Iris-versicolor
14897,19.8,3.8,7.5,2.8,Sorocaba,Iris-versicolor
14898,17.4,16.1,7.3,0.2,Campinas,Iris-versicolor
14899,4.7,16.6,7.6,1.9,Campinas,Iris-versicolor
14900,11.0,12.9,5.3,0.6,São Paulo,Iris-versicolor
14901,14.0,14.9,9.6,0.1,São Paulo,Iris-versicolor
14902,13.0,15.3,1.9,1.3,Sorocaba,Iris-versicolor
14903,12.4,24.8,-44.8,2.2,Sorocaba,Iris-versicolor
14904,15.9,16.4,5.7,2.6,São Paulo,Iris-versicolor
14905,4.1,21.5,8.0,0.1,São Paulo,Iris-versicolor
14906,10.7,18.9,2.5,1.1,Sorocaba,Iris-versicolor
14907,18.3,11.8,8.9,1.6,Campinas,Iris-versicolor
14908,19.8,23.6,2.1,0.6,Campinas,Iris-versicolor
14909,6.2,9.3,5.1,1.2,Sorocaba,Iris-versicolor
14910,6.8,23.5,4.4,2.4,Sorocaba,Iris-versicolor
14911,12.1,9.1,8.2,2.0,Sorocaba,Iris-versicolor
14912,5.6,7.0,4.4,0.3,Sorocaba,Iris-versicolor
14913,12.5,7.1,3.3,2.0,Campinas,Iris-versicolor
14914,15.7,17.2,1.9,0.8,Sorocaba,Iris-versicolor
14915,18.2,21.1,9.9,2.4,Campinas,Iris-versicolor
14916,5.5,24.4,3.0,2.2,Sorocaba,Iris-versicolor
14917,5.3,3.1,4.0,1.5,Sorocaba,Iris-versicolor
14918,11.7,6.4,6.1,2.8,São Paulo,Iris-versicolor
14919,4.6,3.2,8.3,0.5,Campinas,Iris-versicolor
14920,17.5,11.0,7.6,0.2,São Paulo,Iris-versicolor
14921,13.2,22.4,8.3,2.2,São Paulo,Iris-versicolor
14922,5.4,7.4,6.6,2.2,São Paulo,Iris-versicolor
14923,7.3,15.9,5.8,0.1,Campinas,Iris-versicolor
14924,7.2,9.3,9.3,0.7,Campinas,Iris-versicolor
14925,14.4,7.2,7.7,2.8,Sorocaba,Iris-versicolor
14926,3.3,11.9,3.7,2.7,São Paulo,Iris-versicolor
14927,16.1,22.9,1.8,0.0,Sorocaba,Iris-versicolor
14928,5.4,11.1,3.6,2.6,Sorocaba,Iris-versicolor
14929,13.1,8.3,8.5,0.0,Campinas,Iris-versicolor
14930,18.0,18.1,1.1,2.9,Sorocaba,Iris-versicolor
14931,14.5,23.8,2.6,2.6,Campinas,Iris-versicolor
14932,17.8,18.3,2.9,1.0,São Paulo,Iris-versicolor
14933,9.5,17.7,9.1,0.6,Campinas,Iris-versicolor
14934,3.8,15.2,2.4,2.3,Campinas,Iris-versicolor
14935,17.0,14.0,7.7,0.9,São Paulo,Iris-versicolor
14936,14.9,3.0,7.6,2.6,Campinas,Iris-versicolor
14937,19.9,14.3,9.2,1.3,São Paulo,Iris-versicolor
14938,12.8,10.0,6.0,0.6,Campinas,Iris-versicolor
14939,6.5,14.3,6.8,0.4,São Paulo,Iris-versicolor
14940,13.4,22.8,5.3,0.1,São Paulo,Iris-versicolor
14941,12.6,19.6,3.5,2.0,Campinas,Iris-versicolor
14942,5.2,18.5,7.3,2.5,Sorocaba,Iris-versicolor
14943,9.7,12.2,3.6,1.9,São Paulo,Iris-versicolor
14944,5.4,20.4,3.9,0.6,São Paulo,Iris-versicolor
14945,7.6,6.4,7.9,0.3,São Paulo,Iris-versicolor
14946,8.7,21.8,1.1,1.8,Sorocaba,Iris-versicolor
14947,9.5,23.1,2.4,1.0,São Paulo,Iris-versicolor
14948,3.2,12.0,9.7,2.0,São Paulo,Iris-versicolor
14949,13.6,3.7,9.5,1.0,Sorocaba,Iris-versicolor
14950,7.0,13.0,7.8,0.0,São Paulo,Iris-versicolor
14951,15.5,22.6,7.6,1.1,Campinas,Iris-versicolor
14952,12.1,6.5,9.9,0.9,São Paulo,Iris-versicolor
14953,3.4,22.1,7.6,0.4,Campinas,Iris-versicolor
14954,6.8,18.8,3.9,0.6,São Paulo,Iris-versicolor
14955,14.2,20.3,4.6,0.3,Sorocaba,Iris-versicolor
14956,3.6,2.5,8.9,2.8,Sorocaba,Iris-versicolor
14957,14.6,22.3,5.1,2.9,Campinas,Iris-versicolor
14958,4.3,16.0,8.7,2.8,Sorocaba,Iris-versicolor
14959,3.2,21.1,9.0,0.6,Sorocaba,Iris-versicolor
14960,9.7,19.6,1.7,2.7,Sorocaba,Iris-versicolor
14961,12.4,14.8,2.0,1.3,Campinas,Iris-versicolor
14962,10.1,12.2,2.7,1.9,São Paulo,Iris-versicolor
14963,6.6,3.5,3.1,2.1,São Paulo,Iris-versicolor
14964,9.4,15.8,3.3,2.9,Campinas,Iris-versicolor
14965,12.5,22.6,3.4,1.1,São Paulo,Iris-versicolor
14966,13.3,19.5,6.4,0.1,São Paulo,Iris-versicolor
14967,3.5,9.2,9.4,2.9,Campinas,Iris-versicolor
14968,19.8,24.6,4.7,1.6,São Paulo,Iris-versicolor
14969,3.0,15.1,3.4,1.6,Sorocaba,Iris-versicolor
14970,5.5,7.1,6.6,2.2,Sorocaba,Iris-versicolor
14971,3.4,15.5,7.8,2.6,Sorocaba,Iris-versicolor
14972,9.7,22.7,7.5,2.2,Sorocaba,Iris-versicolor
14973,11.1,10.0,9.1,2.0,Sorocaba,Iris-versicolor
14974,15.1,9.8,6.4,1.2,Campinas,Iris-versicolor
14975,10.7,19.1,9.1,0.0,São Paulo,Iris-versicolor
14976,9.2,24.0,3.9,2.7,Sorocaba,Iris-versicolor
14977,7.7,19.1,5.9,2.3,São Paulo,Iris-versicolor
14978,13.1,6.8,2.4,2.2,São Paulo,Iris-versicolor
14979,18.4,8.0,5.1,2.0,Campinas,Iris-versicolor
14980,17.1,3.2,2.0,2.2,Sorocaba,Iris-versicolor
14981,12.7,5.5,4.5,0.1,Campinas,Iris-versicolor
14982,10.3,18.0,9.9,0.5,São Paulo,Iris-versicolor
14983,19.9,2.0,5.3,2.1,São Paulo,Iris-versicolor
14984,15.3,8.9,4.9,1.1,Campinas,Iris-versicolor
14985,7.2,9.3,8.2,1.5,Sorocaba,Iris-versicolor
14986,11.0,17.4,8.7,2.8,Sorocaba,Iris-versicolor
14987,3.2,3.4,5.0,0.4,Campinas,Iris-versicolor
14988,9.4,20.2,4.0,1.9,Campinas,Iris-versicolor
14989,3.9,20.4,9.3,0.9,São Paulo,Iris-versicolor
14990,6.7,21.2,1.9,0.9,São Paulo,Iris-versicolor
14991,16.2,21.6,1.9,2.7,Campinas,Iris-versicolor
14992,8.6,5.7,4.8,0.0,Campinas,Iris-versicolor
14993,8.9,16.6,1.8,2.1,Sorocaba,Iris-versicolor
14994,9.2,6.2,4.9,0.8,Sorocaba,Iris-versicolor
14995,11.2,5.2,9.9,0.5,Campinas,Iris-versicolor
14996,17.2,8.8,4.9,1.5,Sorocaba,Iris-versicolor
14997,6.6,9.5,8.1,2.6,Sorocaba,Iris-versicolor
14998,7.1,2.8,8.6,2.7,Campinas,Iris-versicolor
14999,15.5,4.2,6.9,0.9,São Paulo,Iris-versicolor
15000,14.0,24.9,4.9,0.7,São Paulo,Iris-versicolor
15001,12.9,5.3,1.4,1.3,Campinas,Iris-versicolor
15002,13.6,21.9,8.3,0.3,São Paulo,Iris-versicolor
15003,7.0,15.0,6.8,1.2,São Paulo,Iris-versicolor
15004,16.1,4.3,5.0,0.0,São Paulo,Iris-versicolor
15005,8.5,23.0,1.2,2.2,São Paulo,Iris-versicolor
15006,3.3,2.7,9.1,1.9,Sorocaba,Iris-versicolor
15007,9.3,10.1,8.5,2.0,Campinas,Iris-versicolor
15008,10.1,16.0,8.0,1.3,São Paulo,Iris-versicolor
15009,17.7,7.5,8.0,1.7,Campinas,Iris-versicolor
15010,3.3,22.7,2.7,1.4,Sorocaba,Iris-versicolor
15011,12.9,7.1,8.8,2.1,São Paulo,Iris-versicolor
15012,12.3,9.2,4.4,2.0,Sorocaba,Iris-versicolor
15013,17.3,18.5,9.4,1.9,Campinas,Iris-versicolor
15014,14.2,21.7,9.7,2.6,Campinas,Iris-versicolor
15015,7.2,7.4,3.6,2.7,Campinas,Iris-versicolor
15016,9.2,23.6,8.2,1.6,São Paulo,Iris-versicolor
15017,17.6,12.2,2.3,0.7,Sorocaba,Iris-versicolor
15018,15.7,3.5,2.4,1.6,Sorocaba,Iris-versicolor
15019,11.3,6.0,8.3,2.4,Campinas,Iris-versicolor
15020,12.3,15.9,8.6,1.7,Sorocaba,Iris-versicolor
15021,17.0,10.4,5.7,0.6,Campinas,Iris-versicolor
15022,9.0,10.4,8.8,2.6,Campinas,Iris-versicolor
15023,10.7,13.7,6.7,2.1,São Paulo,Iris-versicolor
15024,13.8,9.6,4.0,0.8,São Paulo,Iris-versicolor
15025,15.4,8.3,5.5,2.6,Sorocaba,Iris-versicolor
15026,6.8,3.5,3.7,2.7,Sorocaba,Iris-versicolor
15027,4.4,6.3,2.4,0.9,Campinas,Iris-versicolor
15028,3.7,22.5,3.8,1.0,São Paulo,Iris-versicolor
15029,16.7,6.0,1.4,1.8,Campinas,Iris-versicolor
15030,8.1,5.9,4.3,1.5,Campinas,Iris-versicolor
15031,6.0,14.2,5.4,0.3,Campinas,Iris-versicolor
15032,8.1,23.1,5.6,0.3,Sorocaba,Iris-versicolor
15033,6.7,24.6,7.1,1.1,Sorocaba,Iris-versicolor
15034,12.7,18.3,7.1,0.3,São Paulo,Iris-versicolor
15035,14.2,19.1,3.5,0.2,Campinas,Iris-versicolor
15036,7.9,8.5,9.2,1.8,Campinas,Iris-versicolor
15037,11.3,13.8,3.6,2.2,Campinas,Iris-versicolor
15038,16.1,18.9,1.1,2.8,Campinas,Iris-versicolor
15039,8.7,19.3,5.7,2.7,Sorocaba,Iris-versicolor
15040,4.3,12.8,3.3,1.7,Sorocaba,Iris-versicolor
15041,12.5,10.5,9.7,2.6,Sorocaba,Iris-versicolor
15042,9.4,5.0,2.6,1.2,São Paulo,Iris-versicolor
15043,14.2,23.4,4.9,1.8,Sorocaba,Iris-versicolor
15044,19.3,11.9,7.3,1.3,Campinas,Iris-versicolor
15045,3.5,2.0,5.4,1.0,São Paulo,Iris-versicolor
15046,7.5,10.2,5.3,0.4,Campinas,Iris-versicolor
15047,19.2,12.9,7.5,0.6,São Paulo,Iris-versicolor
15048,10.9,18.7,7.8,0.9,Sorocaba,Iris-versicolor
15049,9.5,11.6,6.3,0.6,Sorocaba,Iris-versicolor
15050,11.3,5.6,2.6,2.2,São Paulo,Iris-versicolor
15051,10.3,9.7,4.0,0.8,Campinas,Iris-versicolor
15052,10.1,20.2,3.0,1.1,Sorocaba,Iris-versicolor
15053,4.0,22.9,1.4,0.2,Campinas,Iris-versicolor
15054,7.4,21.4,7.1,0.1,São Paulo,Iris-versicolor
15055,8.3,16.9,3.1,0.3,São Paulo,Iris-versicolor
15056,8.2,21.0,5.2,0.4,Sorocaba,Iris-versicolor
15057,13.9,18.7,5.4,1.5,São Paulo,Iris-versicolor
15058,8.9,23.2,9.9,2.8,Sorocaba,Iris-versicolor
15059,6.8,10.1,9.1,1.8,São Paulo,Iris-versicolor
15060,14.7,12.9,1.3,1.6,São Paulo,Iris-versicolor
15061,12.2,16.5,5.8,1.7,Campinas,Iris-versicolor
15062,11.6,10.6,7.0,2.6,Sorocaba,Iris-versicolor
15063,7.4,5.7,5.9,2.8,Sorocaba,Iris-versicolor
15064,9.1,21.0,1.6,1.2,Sorocaba,Iris-versicolor
15065,16.0,5.6,6.2,2.2,Campinas,Iris-versicolor
15066,7.7,19.4,9.7,2.3,Sorocaba,Iris-versicolor
15067,19.5,4.5,5.2,0.8,Sorocaba,Iris-versicolor
15068,7.0,17.4,4.2,2.4,Sorocaba,Iris-versicolor
15069,4.8,10.7,6.3,2.6,Campinas,Iris-versicolor
15070,13.4,19.3,2.8,2.1,Campinas,Iris-versicolor
15071,12.4,7.4,9.9,0.6,São Paulo,Iris-versicolor
15072,13.6,2.5,8.4,2.7,Sorocaba,Iris-versicolor
15073,9.3,3.9,1.4,1.0,Campinas,Iris-versicolor
15074,7.9,12.0,5.3,1.5,São Paulo,Iris-versicolor
15075,4.0,21.7,4.4,2.5,Campinas,Iris-versicolor
15076,8.7,4.4,4.7,2.1,São Paulo,Iris-versicolor
15077,16.8,10.5,2.6,0.2,São Paulo,Iris-versicolor
15078,18.9,14.7,2.5,2.3,São Paulo,Iris-versicolor
15079,8.5,23.9,8.3,2.6,Campinas,Iris-versicolor
15080,13.9,6.8,5.9,1.2,São Paulo,Iris-versicolor
15081,14.6,10.0,4.0,1.5,São Paulo,Iris-versicolor
15082,15.2,10.5,2.0,0.2,Sorocaba,Iris-versicolor
15083,13.5,6.2,5.7,2.0,Sorocaba,Iris-versicolor
15084,19.8,15.7,5.4,2.2,São Paulo,Iris-versicolor
15085,14.9,10.4,1.0,2.2,Sorocaba,Iris-versicolor
15086,7.3,22.1,6.1,1.3,São Paulo,Iris-versicolor
15087,8.8,9.9,6.0,0.9,Sorocaba,Iris-versicolor
15088,6.1,24.3,3.7,0.7,São Paulo,Iris-versicolor
15089,13.0,3.5,1.1,2.2,Campinas,Iris-versicolor
15090,8.8,6.8,8.3,1.0,Campinas,Iris-versicolor
15091,16.3,5.5,8.8,0.9,Campinas,Iris-versicolor
15092,15.3,12.6,8.0,0.4,Campinas,Iris-versicolor
15093,19.2,6.7,8.4,1.5,São Paulo,Iris-versicolor
15094,16.7,4.8,2.3,0.2,Campinas,Iris-versicolor
15095,5.0,15.8,1.3,0.1,Sorocaba,Iris-versicolor
15096,18.5,5.8,2.8,0.6,Sorocaba,Iris-versicolor
15097,5.1,10.6,1.7,1.4,Campinas,Iris-versicolor
15098,12.0,10.1,3.1,0.8,São Paulo,Iris-versicolor
15099,3.7,24.4,8.2,2.7,São Paulo,Iris-versicolor
15100,13.9,13.9,9.5,1.0,São Paulo,Iris-versicolor
15101,8.1,19.7,7.0,1.5,São Paulo,Iris-versicolor
15102,19.8,22.9,7.9,0.2,Sorocaba,Iris-versicolor
15103,16.2,18.4,5.9,0.3,São Paulo,Iris-versicolor
15104,9.2,20.7,9.0,2.3,Sorocaba,Iris-versicolor
15105,4.8,13.7,7.1,2.2,Campinas,Iris-versicolor
15106,18.6,7.9,5.0,2.5,São Paulo,Iris-versicolor
